trial_index,test_size,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
943,12,24,64,1024,8,6,1768,0.0036187076109730418,934.6973115528007,58.58638159690216,897250.3307880023,947.2329865392159,-37.03315973779646,30.41436,2025-11-21T10:45:52
944,12,24,64,512,32,8,2000,0.002679585718041622,897.2440848275402,56.275090408604534,828637.1692784894,910.2951001068221,-34.1247458400666,26.827076,2025-11-21T10:46:48
945,12,24,32,1024,32,8,300,0.006726483327555324,818.689844918686,51.4274610989076,693844.3363492639,832.9731906545755,-28.411070213104225,7.226261,2025-11-21T10:47:49
946,4,24,64,512,16,8,534,0.01,734.8703093268701,50.14989330638956,544883.7633865509,738.1624234452407,-111.36125673563835,7.718403,2025-11-21T10:48:37
947,12,24,64,512,4,7,1125,0.008219269937524233,821.5448864225923,51.60365470101675,698527.5996574382,835.7796358236053,-28.60958705437139,13.010364,2025-11-21T10:49:23
948,4,24,64,512,16,7,1915,0.0006127756635016192,769.4096159674951,52.49658855267584,596840.377011359,772.554449221127,-122.0753040148741,24.397403,2025-11-21T10:50:20
949,12,24,64,1024,8,6,1811,0.0034441271442193578,891.2574108366548,55.90566789900225,817931.0370845372,904.3953986418425,-33.6709281908171,31.19865,2025-11-21T10:51:21
950,4,24,64,256,16,6,1761,0.003262173512273143,874.2276701667139,59.618229330196556,769123.3746232172,876.996792823792,-157.60202627493615,17.652386,2025-11-21T10:52:36
951,12,24,64,512,8,6,2000,0.005297816320497954,945.0855561817069,59.22735680032255,916773.4010519199,957.4828463486539,-37.86071479622445,19.821191,2025-11-21T10:53:33
952,4,24,64,1024,4,10,1339,0.007858609552977026,805.1754851081201,54.92662763547087,653156.9536754776,808.181262883196,-133.6884254808192,46.700964,2025-11-21T10:54:50
953,12,24,64,512,16,6,1891,0.003474819457891854,1246.7038830046235,77.84056629149595,1577861.3621545185,1256.1295164729306,-65.88328905737568,19.097021,2025-11-21T10:56:13
954,12,24,32,1024,4,6,300,0.00185615015851144,884.6619111621757,55.49865391498604,806217.9615517237,897.8964091429053,-33.17442765192165,5.587898,2025-11-21T10:57:01
955,12,24,64,512,16,7,1878,0.005152342839774785,872.3638154590507,54.73972712792228,784609.8549830917,885.7820583998592,-32.25849088315573,22.080612,2025-11-21T10:57:42
956,12,24,64,512,8,7,1973,0.0030101278048494827,925.3736624642589,58.01099161126827,879906.6513042455,938.0333956231225,-36.297985941128644,22.025664,2025-11-21T10:58:44
957,12,24,64,512,8,6,1836,0.003891476244476671,953.0779064421235,59.72066596620349,931948.8587235045,965.3749834771484,-38.503980767729466,17.946625,2025-11-21T10:59:41
958,12,24,64,512,8,5,1986,0.0032178760272003697,929.3067475879569,58.25371741027704,887201.7844646532,941.9138944004666,-36.607216214194814,16.277141,2025-11-21T11:00:39
959,12,24,64,512,16,7,1920,0.003273345135740198,944.2966767871757,59.17876664740756,915287.4782819144,956.7065789895637,-37.797728652747615,20.969871,2025-11-21T11:01:34
960,12,24,32,1024,16,8,300,0.007087840133546348,1162.199101917384,72.62571299057376,1374298.0208836487,1172.3045768415514,-57.25452982525025,6.942986,2025-11-21T11:02:35
961,12,24,64,512,16,6,1858,0.0029217832554388292,950.5785778288423,59.56669351609158,927202.644616365,962.9136226143885,-38.30279553202375,18.163061,2025-11-21T11:03:11
962,4,24,64,1024,4,10,1093,0.01,1051.267526123745,71.64682337312986,1110012.8033387202,1053.5714514634117,-227.8973207801516,36.791132,2025-11-21T11:03:59
963,12,24,32,1024,32,8,300,0.009466452262938675,861.3098196908214,54.05757591047959,765445.8520650651,874.8976237623834,-31.446156176567456,7.24618,2025-11-21T11:05:03
964,12,24,64,512,16,6,1976,0.004788900537638481,855.3913626595714,53.69222959841306,755279.9017292801,869.0684102700317,-31.015236064598426,19.234195,2025-11-21T11:05:43
965,12,24,32,1024,16,8,300,0.00737900225292225,1135.8352510059256,70.99877697770366,1313712.9819183047,1146.1731901934825,-54.68641657343805,7.053602,2025-11-21T11:06:32
966,12,24,64,1024,16,5,1923,0.004719688754801666,990.9670869434254,62.0588378415056,1005607.0318957496,1002.7995970759808,-41.626245502693585,27.251374,2025-11-21T11:07:14
967,8,24,64,1024,16,8,1323,0.004562090040673296,868.8909831652527,56.903137945485696,768630.8213102864,876.7159296546895,-55.27169095278445,32.368035,2025-11-21T11:08:18
968,12,24,64,512,16,7,2000,0.0034250443426329215,921.6113130176444,57.78080593942023,873059.5188339637,934.3765401774402,-36.00774577731686,21.894127,2025-11-21T11:09:21
969,12,24,32,1024,16,8,300,0.007280986405187999,1142.7361095671235,71.42463499704236,1329437.0854532537,1153.012179230234,-55.35293885931244,6.906825,2025-11-21T11:10:16
970,12,24,64,1024,8,5,2000,0.004931931698651709,798.0715791309257,50.15508997081552,660509.50990714,812.7173616375745,-26.99805454133338,28.134749,2025-11-21T11:10:55
971,12,24,32,1024,16,8,300,0.008783027415952294,912.9245047494152,57.24276235198157,857022.3889603069,925.755037231938,-35.327954752124484,7.004689,2025-11-21T11:11:56
972,12,24,64,512,16,5,1841,0.0038976416961010894,872.2703909798839,54.73678903447669,784587.2420291427,885.7692939073597,-32.257532352342004,14.46,2025-11-21T11:12:29
973,8,24,64,512,16,6,2000,0.007911170498265237,883.9105144152527,57.87719673589804,794957.0781782435,891.6036553190231,-57.199044045250766,19.717769,2025-11-21T11:13:11
974,12,24,32,1024,16,8,300,0.007894774009999819,1055.0644787077483,66.01434282457286,1136752.3051389686,1066.1858680075293,-47.18530628535806,6.840565,2025-11-21T11:14:01
975,12,24,64,1024,32,1,1270,0.01,862.2427623991548,54.11619252357557,767106.6106851348,875.8462254786137,-31.516553361963375,4.223002,2025-11-21T11:14:33
976,12,24,32,1024,16,8,300,0.007831913020340787,1183.6947887663423,73.9522304831964,1424724.6288362748,1193.618292770463,-59.39204169845637,6.987247,2025-11-21T11:15:08
977,12,24,64,512,32,6,1940,0.005182446841164718,909.5853934212902,57.03670713711474,850937.0387172491,922.4624863468698,-35.07000544866601,18.674255,2025-11-21T11:15:43
978,12,24,64,512,32,4,1684,0.007008175162234371,854.455225778061,53.634600000640944,753686.3405528208,868.151104677533,-30.947687282840945,11.011876,2025-11-21T11:16:23
979,4,24,64,1024,16,7,2000,0.01,795.0066008307764,54.23572484487058,636884.8972271557,798.0506858760011,-130.33294155000215,46.859212,2025-11-21T11:17:01
980,12,24,64,512,16,6,1832,0.002768222814828439,863.8627778613944,54.21511333994875,769849.7114597298,877.4107997168315,-31.632829485088813,17.346063,2025-11-21T11:18:11
981,4,24,64,1024,4,6,2000,0.009559840599127548,762.4572233893701,52.02422699479068,586190.409355009,765.6307264961412,-119.87915901942769,40.604022,2025-11-21T11:18:54
982,12,24,64,512,16,6,1596,0.002899306775326818,912.2523042285819,57.20129215011879,855796.1172193448,925.0924911701234,-35.27597484483931,14.953548,2025-11-21T11:20:15
983,12,24,64,512,16,7,1633,0.004009494170484679,915.3184256478527,57.39035290317841,861391.8695888511,928.1119919432413,-35.51317079386245,17.304359,2025-11-21T11:20:52
984,4,24,64,512,32,5,1585,0.006645912537014863,981.0040983893701,66.87292552552326,967218.4329131221,983.4726396362647,-198.45149032252397,14.350056,2025-11-21T11:21:33
985,12,24,32,1024,16,7,300,0.008078522750879643,1232.9760794564465,76.9934211870857,1543821.2792796723,1242.5060479851486,-64.44037857292945,6.071746,2025-11-21T11:22:12
986,12,24,32,1024,16,8,300,0.009236580538126538,898.7092744434257,56.365528797891706,831269.6244612392,911.7398885982993,-34.23633185461862,6.866872,2025-11-21T11:22:43
987,12,24,64,512,32,6,2000,0.008305360248730777,817.9271699512382,51.38042306112799,692597.5252042528,832.2244440078968,-28.35821966982337,18.879448,2025-11-21T11:23:12
988,8,24,64,512,16,6,1966,0.0043423023106628385,868.2475505480652,56.86132929711605,767509.3749390612,876.0761239407574,-55.189589530525424,19.366078,2025-11-21T11:23:58
989,8,24,64,256,16,8,2000,0.0024556638034161347,252.7500987658386,16.754336370166563,71498.99412539268,267.3929582569307,-4.2344626175676945,24.817117,2025-11-21T11:24:41
990,12,24,32,1024,32,4,1498,0.01,1066.7705537403006,66.73673504454122,1161590.6788179982,1077.77116254704,-48.2381694622732,17.465721,2025-11-21T11:25:34
991,12,24,64,512,32,5,1979,0.003754199481420941,885.1632946257173,55.52839803139932,807044.7940140356,898.3567186892051,-33.20947589881155,16.085326,2025-11-21T11:26:19
992,12,24,32,1024,16,7,300,0.008509573951153366,1172.3137666309256,73.24989758502808,1397910.8319229991,1182.332792374042,-58.255443152670594,6.031077,2025-11-21T11:26:54
993,12,24,32,1024,16,7,300,0.009933551173775399,1042.5865530892588,65.24431953449921,1110577.9835755574,1053.8396384533833,-46.07581418611817,6.14053,2025-11-21T11:27:22
994,12,24,64,512,32,5,1825,0.001546381302965931,984.9476167285817,61.687386251611564,993713.832043428,996.8519609467737,-41.12210975121426,15.064217,2025-11-21T11:27:47
995,12,24,64,512,32,6,1562,0.003156903296316194,870.161768746811,54.60383364127418,780772.5684350953,883.6133591311843,-32.09583378821605,15.176369,2025-11-21T11:28:24
996,12,24,64,512,16,4,2000,0.002951144222218007,876.8432873014985,55.016127725256304,792443.7819105759,890.1931149534779,-32.59055985430402,13.285338,2025-11-21T11:28:55
997,12,24,64,512,8,6,1699,0.00456464556076706,902.9877371712902,56.63357035848934,839180.4530852664,916.0679303879524,-34.57166057882396,15.681745,2025-11-21T11:29:29
998,12,24,32,1024,16,7,300,0.009142582485382456,1365.2189586882173,85.15424315480297,1887414.0731007622,1373.831894046998,-79.00478625687701,6.049087,2025-11-21T11:30:02
999,12,24,64,512,16,8,1833,0.0027208351037651753,916.3280488574882,57.45279941557909,863248.401839279,929.1116196880109,-35.591866543773044,22.241651,2025-11-21T11:30:25
